methodology_id,section,factor,formula_id,metric_name,rule_type,score,score_label,min_value,max_value,min_inclusive,max_inclusive,direction,value_scale,secondary_formula_id,secondary_min_value,secondary_max_value,secondary_min_inclusive,secondary_max_inclusive,source_file,source_location,confidence,notes
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,9.0,Baa,0.05,0.1,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,12.0,Ba,0.0,0.05,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,15.0,B,-0.05,0.0,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,18.0,Caa,-0.1,-0.05,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,available_fund_balance_ratio,Available Fund Balance Ratio,direct_numeric,20.5,Ca,,-0.1,False,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,1.0,Aaa,0.25,,True,False,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,3.0,Aa,0.175,0.25,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,6.0,A,0.1,0.175,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,9.0,Baa,0.05,0.1,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,12.0,Ba,0.0,0.05,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,15.0,B,-0.05,0.0,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,18.0,Caa,-0.1,-0.05,True,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Financial Performance,Financial Performance,net_cash_ratio,Net Cash Ratio / Operating Revenue,direct_numeric,20.5,Ca,,-0.1,False,True,higher_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Financial performance threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 50%/0.5 and -17.5%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,1.0,Aaa,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Very strong institutional framework
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,3.0,Aa,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Strong institutional framework
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,6.0,A,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Moderate institutional framework
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,9.0,Baa,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Limited institutional framework
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,12.0,Ba,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Weak institutional framework
moodys_k12,Institutional Framework,Institutional Framework,institutional_framework_rating,Institutional Framework,manual_categorical,15.0,B,,,,,,categorical,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,K-12 scorecard / manual input,medium,Very weak institutional framework
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,1.0,Aaa,,1.25,False,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,3.0,Aa,1.25,2.5,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,6.0,A,2.5,4.0,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,9.0,Baa,4.0,5.5,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,12.0,Ba,5.5,7.0,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,15.0,B,7.0,8.5,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,18.0,Caa,8.5,10.0,True,True,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,long_term_liabilities_ratio,Long-Term Liabilities Ratio: Debt + Adjusted NPL + Adjusted OPEB / Operating Revenue,direct_numeric,20.5,Ca,10.0,,True,False,lower_is_stronger,ratio,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,1.0,Aaa,,0.15,False,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,3.0,Aa,0.15,0.2,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,6.0,A,0.2,0.25,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,9.0,Baa,0.25,0.3,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,12.0,Ba,0.3,0.35,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,15.0,B,0.35,0.45,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,18.0,Caa,0.45,0.55,True,True,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
moodys_k12,Debt / Pensions,Debt / Pensions,fixed_costs_ratio,Fixed-Costs Ratio: Adjusted Fixed Costs / Operating Revenue,direct_numeric,20.5,Ca,0.55,,True,False,lower_is_stronger,decimal,,,,,,Moody's K-12 Scorecard - Alum Rock Union ESD (3-24-26).xlsx,Debt / Pensions threshold table,high,Footnote: uploaded table notes linear scoring endpoints of 0%/0.5 and 65%/20.5; buckets retained for MVP threshold engine.
